brand_id,brand_name,brand_page_link,created_at,updated_at
e68f1b13-a3ec-4d78-a310-8aa0fef6d107,Blind Barber,https://www.ulta.com/brand/blind-barber,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
8eb623f2-7096-4c56-beba-71b48b52ad0a,Bliss,https://www.ulta.com/brand/bliss,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
9ead5fbe-10c7-4181-a5ca-95bf79e2439d,BLK/OPL,https://www.ulta.com/brand/blkopl,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
2a61b772-2ff2-45d7-aeb9-3ef173f5e8c5,BLONDME,https://www.ulta.com/brand/blondme,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
9e1851b6-acee-45cb-af19-39fe023de7f3,BLOSSOM,https://www.ulta.com/brand/blossom,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
a322e847-2a16-4166-87d7-f1488a7921a7,BLUE LIZARD AUSTRALIAN SUNSCREEN,https://www.ulta.com/brand/blue-lizard-australian-sunscreen,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
3ae721f1-ffef-45ce-8365-57e8375b1301,BLUME,https://www.ulta.com/brand/blume,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
d646c2ec-f7d4-47a7-8083-763575cadea7,BOBBI BROWN,https://www.ulta.com/brand/bobbi-brown,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
e8d8f0e6-2bd1-4223-8971-7dd621a3c5d7,BOKA,https://www.ulta.com/brand/boka,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
89faf3da-ebd9-45b7-a79b-0067ce7c3d04,Bondi Boost,https://www.ulta.com/brand/bondi-boost,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
e6ce069c-6b91-4e79-b677-a1437717821e,Bondi Sands,https://www.ulta.com/brand/bondi-sands,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
676c85b4-6f27-42ed-aea6-a0a24f88a382,boscia,https://www.ulta.com/brand/boscia,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
003683c1-542d-45fe-a6ee-ad85a88f1a84,BosleyMD,https://www.ulta.com/brand/bosleymd,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
3de304d3-99d6-49cb-832e-132a597a32f0,Braun,https://www.ulta.com/brand/braun,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
65457516-f85e-41c2-b88d-042eb176e447,BREAD BEAUTY SUPPLY,https://www.ulta.com/brand/bread-beauty-supply,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
9f19731a-1eb9-4fca-a690-1aa4929d4126,BREEZE BALM,https://www.ulta.com/brand/breeze-balm,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
a964a063-75d8-4a75-853c-7c5a21934388,Briogeo,https://www.ulta.com/brand/briogeo,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
2c79beda-fdb7-4bba-9053-8b59bb5498fe,Bubble,https://www.ulta.com/brand/bubble,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
